TIME,GEO_NAME,GEO,IRRIGATION,CROPS
2010,AT,Austria,Irrigable,3.2
2010,AT,Austria,Irrigated,0.9
2010,AT11,Burgenland,Irrigable,12.2
2010,AT11,Burgenland,Irrigated,3.9
2010,AT12,Lower Austria,Irrigable,6.7
2010,AT12,Lower Austria,Irrigated,1.7
2010,AT13,Vienna,Irrigable,26.9
2010,AT13,Vienna,Irrigated,11.2
2010,AT21,Carinthia,Irrigable,0.3
2010,AT21,Carinthia,Irrigated,0.1
2010,AT22,Styria,Irrigable,0.5
2010,AT22,Styria,Irrigated,0.3
2010,AT31,Upper Austria,Irrigable,0.3
2010,AT31,Upper Austria,Irrigated,0.1
2010,AT32,Salzburg,Irrigable,0.1
2010,AT32,Salzburg,Irrigated,0
2010,AT33,Tyrol,Irrigable,0.7
2010,AT33,Tyrol,Irrigated,0.5
2010,AT34,Vorarlberg,Irrigable,0.1
2010,AT34,Vorarlberg,Irrigated,0
2010,BE,Belgium,Irrigable,1
2010,BE,Belgium,Irrigated,0.3
2010,BE10,Brussels,Irrigable,0
2010,BE10,Brussels,Irrigated,0
2010,BE21,Antwerp,Irrigable,2
2010,BE21,Antwerp,Irrigated,0.7
2010,BE22,Limburg,Irrigable,3.6
2010,BE22,Limburg,Irrigated,1.1
2010,BE23,East Flanders,Irrigable,0.6
2010,BE23,East Flanders,Irrigated,0.2
2010,BE24,Flemish Barbant,Irrigable,0.3
2010,BE24,Flemish Barbant,Irrigated,0.1
2010,BE25,West Flanders,Irrigable,2.6
2010,BE25,West Flanders,Irrigated,0.7
2010,BE31,Walloon Barbant,Irrigable,0.2
2010,BE31,Walloon Barbant,Irrigated,0.1
2010,BE32,Hainaut,Irrigable,0.3
2010,BE32,Hainaut,Irrigated,0
2010,BE33,Liége,Irrigable,0.7
2010,BE33,Liége,Irrigated,0.2
2010,BE34,Luxemburg,Irrigable,: c
2010,BE34,Luxemburg,Irrigated,: c
2010,BE35,Namur,Irrigable,0.3
2010,BE35,Namur,Irrigated,0.2
2010,BG,Bulgaria,Irrigable,3.1
2010,BG,Bulgaria,Irrigated,2
2010,BG31,Severozapaden,Irrigable,0.8
2010,BG31,Severozapaden,Irrigated,0.6
2010,BG32,Severen centralen,Irrigable,0.5
2010,BG32,Severen centralen,Irrigated,0.2
2010,BG33,Severoiztoecen,Irrigable,0.8
2010,BG33,Severoiztoecen,Irrigated,0.5
2010,BG34,Jugoiztecen,Irrigable,3.5
2010,BG34,Jugoiztecen,Irrigated,1.9
2010,BG41,Jugozapaden,Irrigable,3.1
2010,BG41,Jugozapaden,Irrigated,2.8
2010,BG42,Juzen centralen,Irrigable,11.9
2010,BG42,Juzen centralen,Irrigated,7.9
2010,CH,Switzerland,Irrigable,: 
2010,CH,Switzerland,Irrigated,: 
2010,CH01,Lake Geneva region,Irrigable,: 
2010,CH01,Lake Geneva region,Irrigated,: 
2010,CH02,Espace Mittelland,Irrigable,: 
2010,CH02,Espace Mittelland,Irrigated,: 
2010,CH03,Northwest Switzerland,Irrigable,: 
2010,CH03,Northwest Switzerland,Irrigated,: 
2010,CH04,Zurich,Irrigable,: 
2010,CH04,Zurich,Irrigated,: 
2010,CH05,Eastern Switzerland,Irrigable,: 
2010,CH05,Eastern Switzerland,Irrigated,: 
2010,CH06,Central Switzerland,Irrigable,: 
2010,CH06,Central Switzerland,Irrigated,: 
2010,CH07,Ticino,Irrigable,: 
2010,CH07,Ticino,Irrigated,: 
2010,CY,Cyprus,Irrigable,34
2010,CY,Cyprus,Irrigated,23.9
2010,CY00,Cyprus,Irrigable,34
2010,CY00,Cyprus,Irrigated,23.9
2010,CZ,Czech Republic,Irrigable,0.9
2010,CZ,Czech Republic,Irrigated,0.6
2010,CZ01,Prague,Irrigable,: c
2010,CZ01,Prague,Irrigated,: c
2010,CZ02,Central Bohemia,Irrigable,1.9
2010,CZ02,Central Bohemia,Irrigated,1.3
2010,CZ03,Southwest Bohemia,Irrigable,0
2010,CZ03,Southwest Bohemia,Irrigated,0
2010,CZ04,Northwest Bohemia,Irrigable,1.5
2010,CZ04,Northwest Bohemia,Irrigated,0.9
2010,CZ05,Northeast Bohemia,Irrigable,0.8
2010,CZ05,Northeast Bohemia,Irrigated,0.4
2010,CZ06,Southeast Bohemia,Irrigable,1.4
2010,CZ06,Southeast Bohemia,Irrigated,0.8
2010,CZ07,Central Moravia,Irrigable,0.4
2010,CZ07,Central Moravia,Irrigated,0.2
2010,CZ08,Moravian-Silesian,Irrigable,0.1
2010,CZ08,Moravian-Silesian,Irrigated,0.1
2010,DE,Germany,Irrigable,3.8
2010,DE,Germany,Irrigated,2.2
2010,DE1,Baden-Württemberg,Irrigable,1.9
2010,DE1,Baden-Württemberg,Irrigated,1
2010,DE11,Stuttgart,Irrigable,: 
2010,DE11,Stuttgart,Irrigated,: 
2010,DE12,Karlsruhe,Irrigable,: 
2010,DE12,Karlsruhe,Irrigated,: 
2010,DE13,Freiburg,Irrigable,: 
2010,DE13,Freiburg,Irrigated,: 
2010,DE14,Tübingen,Irrigable,: 
2010,DE14,Tübingen,Irrigated,: 
2010,DE2,Bavaria,Irrigable,1.2
2010,DE2,Bavaria,Irrigated,0.5
2010,DE21,Oberbayern,Irrigable,: 
2010,DE21,Oberbayern,Irrigated,: 
2010,DE22,Niederbayern,Irrigable,: 
2010,DE22,Niederbayern,Irrigated,: 
2010,DE23,Oberpfalz,Irrigable,: 
2010,DE23,Oberpfalz,Irrigated,: 
2010,DE24,Oberfranken,Irrigable,: 
2010,DE24,Oberfranken,Irrigated,: 
2010,DE25,Mittelfranken,Irrigable,: 
2010,DE25,Mittelfranken,Irrigated,: 
2010,DE26,Unterfranken,Irrigable,: 
2010,DE26,Unterfranken,Irrigated,: 
2010,DE27,Schwaben,Irrigable,: 
2010,DE27,Schwaben,Irrigated,: 
2010,DE3,Berlin,Irrigable,3.7
2010,DE3,Berlin,Irrigated,1.4
2010,DE30,Berlin,Irrigable,: 
2010,DE30,Berlin,Irrigated,: 
2010,DE4,Brandenburg,Irrigable,2.9
2010,DE4,Brandenburg,Irrigated,1.6
2010,DE40,Brandenburg,Irrigable,: 
2010,DE40,Brandenburg,Irrigated,: 
2010,DE5,Bremen,Irrigable,: c
2010,DE5,Bremen,Irrigated,: c
2010,DE50,Bremen,Irrigable,: 
2010,DE50,Bremen,Irrigated,: 
2010,DE6,Hamburg,Irrigable,10.5
2010,DE6,Hamburg,Irrigated,5.7
2010,DE60,Hamburg,Irrigable,: 
2010,DE60,Hamburg,Irrigated,: 
2010,DE7,Hesse,Irrigable,4.2
2010,DE7,Hesse,Irrigated,2
2010,DE71,Darmstadt,Irrigable,: 
2010,DE71,Darmstadt,Irrigated,: 
2010,DE72,Gieben,Irrigable,: 
2010,DE72,Gieben,Irrigated,: 
2010,DE73,Kassek,Irrigable,: 
2010,DE73,Kassek,Irrigated,: 
2010,DE8,Mecklenburg-Vorpommern,Irrigable,2.3
2010,DE8,Mecklenburg-Vorpommern,Irrigated,1.1
2010,DE80,Mecklenburg-Vorpommern,Irrigable,: 
2010,DE80,Mecklenburg-Vorpommern,Irrigated,: 
2010,DE9,Lower Saxony,Irrigable,12.2
2010,DE9,Lower Saxony,Irrigated,8.5
2010,DE91,Braunschweig,Irrigable,: 
2010,DE91,Braunschweig,Irrigated,: 
2010,DE92,Hannover,Irrigable,: 
2010,DE92,Hannover,Irrigated,: 
2010,DE93,Lüneburg,Irrigable,: 
2010,DE93,Lüneburg,Irrigated,: 
2010,DE94,Weser-ems,Irrigable,: 
2010,DE94,Weser-ems,Irrigated,: 
2010,DEA,North Rgine-Westphalia,Irrigable,4.2
2010,DEA,North Rgine-Westphalia,Irrigated,1.9
2010,DEA1,Düsseldorf,Irrigable,: 
2010,DEA1,Düsseldorf,Irrigated,: 
2010,DEA2,Köln,Irrigable,: 
2010,DEA2,Köln,Irrigated,: 
2010,DEA3,Münster,Irrigable,: 
2010,DEA3,Münster,Irrigated,: 
2010,DEA4,Detmold,Irrigable,: 
2010,DEA4,Detmold,Irrigated,: 
2010,DEA5,Arnsberg,Irrigable,: 
2010,DEA5,Arnsberg,Irrigated,: 
2010,DEB,Rhineland-Palatine,Irrigable,4.5
2010,DEB,Rhineland-Palatine,Irrigated,2.8
2010,DEB1,Koblenz,Irrigable,: 
2010,DEB1,Koblenz,Irrigated,: 
2010,DEB2,Trier,Irrigable,: 
2010,DEB2,Trier,Irrigated,: 
2010,DEB3,Rheinhessen-Pflaz,Irrigable,: 
2010,DEB3,Rheinhessen-Pflaz,Irrigated,: 
2010,DEC,Saarland,Irrigated,: 
2010,DEC,Saarland,Irrigable,0.2
2010,DEC,Saarland,Irrigated,0.2
2010,DEC000,Saarland,Irrigable,: 
2010,DED,Saxony,Irrigable,1.3
2010,DED,Saxony,Irrigated,0.4
2010,DED2,Dresden,Irrigable,: 
2010,DED2,Dresden,Irrigated,: 
2010,DED4,Shemnitz,Irrigable,: 
2010,DED4,Shemnitz,Irrigated,: 
2010,DED5,Leipzig,Irrigable,: 
2010,DED5,Leipzig,Irrigated,: 
2010,DEE,Saxony-Anhalt,Irrigable,2.1
2010,DEE,Saxony-Anhalt,Irrigated,1.1
2010,DEE0,Sachsen-Anhalt,Irrigable,: 
2010,DEE0,Sachsen-Anhalt,Irrigated,: 
2010,DEF,Schleswig-Holstein,Irrigable,2.2
2010,DEF,Schleswig-Holstein,Irrigated,0.7
2010,DEF0,Schleswig-Holstein,Irrigable,: 
2010,DEF0,Schleswig-Holstein,Irrigated,: 
2010,DEG,Thuringia,Irrigable,0.7
2010,DEG,Thuringia,Irrigated,0.3
2010,DEG0,Thüringen,Irrigable,: 
2010,DEG0,Thüringen,Irrigated,: 
2010,DK,Denmark,Irrigable,18.2
2010,DK,Denmark,Irrigated,12.1
2010,DK01,Hovedstaden,Irrigable,4.7
2010,DK01,Hovedstaden,Irrigated,1.2
2010,DK02,Sjaelland,Irrigable,3.4
2010,DK02,Sjaelland,Irrigated,0.7
2010,DK03,Southern Denmark,Irrigable,26.3
2010,DK03,Southern Denmark,Irrigated,17.8
2010,DK04,Midtjylland,Irrigable,26.9
2010,DK04,Midtjylland,Irrigated,20.1
2010,DK05,Nordjylland,Irrigable,8
2010,DK05,Nordjylland,Irrigated,3.4
2010,EE,Estonia,Irrigable,0
2010,EE,Estonia,Irrigated,0
2010,EE00,Estonia,Irrigable,0
2010,EE00,Estonia,Irrigated,0
2010,EL,Greece,Irrigable,25.1
2010,EL,Greece,Irrigated,19.8
2010,EL11,"Anatoliki Makedonia, Thraki",Irrigable,30.1
2010,EL11,"Anatoliki Makedonia, Thraki",Irrigated,23.1
2010,EL12,Kentriki Makedonia,Irrigable,32
2010,EL12,Kentriki Makedonia,Irrigated,26.5
2010,EL13,Dytiki Makedonia,Irrigable,15.8
2010,EL13,Dytiki Makedonia,Irrigated,11.6
2010,EL14,Thessalia,Irrigable,33.1
2010,EL14,Thessalia,Irrigated,22.9
2010,EL21,Ipeiros,Irrigable,17.8
2010,EL21,Ipeiros,Irrigated,15.5
2010,EL22,Ionia Nisia,Irrigable,3
2010,EL22,Ionia Nisia,Irrigated,2.2
2010,EL23,Dyitiki Ellada,Irrigable,28.2
2010,EL23,Dyitiki Ellada,Irrigated,23.9
2010,EL24,Sterea Ellada,Irrigable,20.6
2010,EL24,Sterea Ellada,Irrigated,16.5
2010,EL25,Peloponnisos,Irrigable,20.4
2010,EL25,Peloponnisos,Irrigated,18.2
2010,EL30,Attica,Irrigable,27
2010,EL30,Attica,Irrigated,17.8
2010,EL41,North Aegean,Irrigable,4
2010,EL41,North Aegean,Irrigated,3.1
2010,EL42,South Aegean,Irrigable,7.8
2010,EL42,South Aegean,Irrigated,5.5
2010,EL43,Crete,Irrigable,23.6
2010,EL43,Crete,Irrigated,18.8
2010,EL51,Eastern Macedonia and Trace,Irrigable,: 
2010,EL51,Eastern Macedonia and Trace,Irrigated,: 
2010,EL52,Central Macedonia,Irrigable,: 
2010,EL52,Central Macedonia,Irrigated,: 
2010,EL53,Western Macedonia,Irrigable,: 
2010,EL53,Western Macedonia,Irrigated,: 
2010,EL54,Epirus,Irrigable,: 
2010,EL54,Epirus,Irrigated,: 
2010,EL61,Thessaly,Irrigable,: 
2010,EL61,Thessaly,Irrigated,: 
2010,EL62,Ionian Island,Irrigable,: 
2010,EL62,Ionian Island,Irrigated,: 
2010,EL63,Western Greece,Irrigable,: 
2010,EL63,Western Greece,Irrigated,: 
2010,EL64,Central Greece,Irrigable,: 
2010,EL64,Central Greece,Irrigated,: 
2010,EL65,Poloponnese,Irrigable,: 
2010,EL65,Poloponnese,Irrigated,: 
2010,ES,Spain,Irrigable,15.1
2010,ES,Spain,Irrigated,12.8
2010,ES11,Galicia,Irrigable,8.4
2010,ES11,Galicia,Irrigated,5
2010,ES12,Principato De Asturia,Irrigable,3.5
2010,ES12,Principato De Asturia,Irrigated,2
2010,ES13,Cantabria,Irrigable,1.2
2010,ES13,Cantabria,Irrigated,0.5
2010,ES21,Pais Vasco,Irrigable,4.8
2010,ES21,Pais Vasco,Irrigated,3.7
2010,ES22,Comunidad Foral De Navarra,Irrigable,16
2010,ES22,Comunidad Foral De Navarra,Irrigated,13.5
2010,ES23,La Rioja,Irrigable,19
2010,ES23,La Rioja,Irrigated,11.7
2010,ES24,Aragón,Irrigable,17.4
2010,ES24,Aragón,Irrigated,16
2010,ES30,Comunidad de Madrid,Irrigable,8.6
2010,ES30,Comunidad de Madrid,Irrigated,6.6
2010,ES41,Castilla y Leon,Irrigable,10.3
2010,ES41,Castilla y Leon,Irrigated,8.1
2010,ES42,Castilla -La Mancha,Irrigable,12.8
2010,ES42,Castilla -La Mancha,Irrigated,10
2010,ES43,Extremadura,Irrigable,9.7
2010,ES43,Extremadura,Irrigated,8.4
2010,ES51,Cataluna,Irrigable,22.6
2010,ES51,Cataluna,Irrigated,20.6
2010,ES52,Comunidad Valenciana,Irrigable,43.4
2010,ES52,Comunidad Valenciana,Irrigated,40.4
2010,ES53,Iles Balears,Irrigable,11.9
2010,ES53,Iles Balears,Irrigated,6.8
2010,ES61,Andalucia,Irrigable,20
2010,ES61,Andalucia,Irrigated,17.4
2010,ES62,Region de Murcia,Irrigable,38.7
2010,ES62,Region de Murcia,Irrigated,35.2
2010,ES63,Ciudad Autonoma da Ceuta,Irrigable,: c
2010,ES63,Ciudad Autonoma da Ceuta,Irrigated,: c
2010,ES64,Ciudad autonoma di Melilla,Irrigable,: c
2010,ES64,Ciudad autonoma di Melilla,Irrigated,: c
2010,ES70,Canarias,Irrigable,31.8
2010,ES70,Canarias,Irrigated,28.7
2010,FI,Finland,Irrigable,3
2010,FI,Finland,Irrigated,0.6
2010,FI13,Eastern Finland,Irrigable,: 
2010,FI13,Eastern Finland,Irrigated,: 
2010,FI18,Southern Finland,Irrigable,: 
2010,FI18,Southern Finland,Irrigated,: 
2010,FI19,Western Finland,Irrigable,2.2
2010,FI19,Western Finland,Irrigated,0.4
2010,FI1A,Northern Finland,Irrigable,: 
2010,FI1A,Northern Finland,Irrigated,: 
2010,FI1B,Helsinki-Uusima,Irrigable,5.3
2010,FI1B,Helsinki-Uusima,Irrigated,0.5
2010,FI1C,South Finland,Irrigable,4.4
2010,FI1C,South Finland,Irrigated,0.7
2010,FI1D,North and East Finland,Irrigable,1.8
2010,FI1D,North and East Finland,Irrigated,0.5
2010,FI20,Äland Islands,Irrigable,10.3
2010,FI20,Äland Islands,Irrigated,4.3
2010,FR,France,Irrigable,8.4
2010,FR,France,Irrigated,5.7
2010,FR10,Íle de France,Irrigable,10.1
2010,FR10,Íle de France,Irrigated,5.3
2010,FR21,Champagne-Ardenne,Irrigable,4
2010,FR21,Champagne-Ardenne,Irrigated,1.1
2010,FR22,Picardie,Irrigable,7.9
2010,FR22,Picardie,Irrigated,2.9
2010,FR23,Haute Normandie,Irrigable,1.1
2010,FR23,Haute Normandie,Irrigated,0.7
2010,FR24,Centre,Irrigable,20.5
2010,FR24,Centre,Irrigated,13.8
2010,FR25,Basse-Normandie,Irrigable,0.8
2010,FR25,Basse-Normandie,Irrigated,0.4
2010,FR26,Bourgogne,Irrigable,1.6
2010,FR26,Bourgogne,Irrigated,0.8
2010,FR30,Nord-Pas-de-Calais,Irrigable,5.5
2010,FR30,Nord-Pas-de-Calais,Irrigated,1.7
2010,FR41,Lorraine,Irrigable,0.1
2010,FR41,Lorraine,Irrigated,0
2010,FR42,Alsace,Irrigable,20.1
2010,FR42,Alsace,Irrigated,17.5
2010,FR43,Franche-Comté,Irrigable,1.1
2010,FR43,Franche-Comté,Irrigated,0.3
2010,FR51,Pays de la Loire,Irrigable,9.6
2010,FR51,Pays de la Loire,Irrigated,6.8
2010,FR52,Bretagne,Irrigable,1.7
2010,FR52,Bretagne,Irrigated,0.8
2010,FR53,Poitou-Charentes,Irrigable,11.8
2010,FR53,Poitou-Charentes,Irrigated,8.6
2010,FR61,Aquitaine,Irrigable,20.6
2010,FR61,Aquitaine,Irrigated,16.7
2010,FR62,Mifi-Pyrénées,Irrigable,11.5
2010,FR62,Mifi-Pyrénées,Irrigated,7.9
2010,FR63,Limousin,Irrigable,0.5
2010,FR63,Limousin,Irrigated,0.3
2010,FR71,Rhône-Alpes,Irrigable,9.4
2010,FR71,Rhône-Alpes,Irrigated,7.1
2010,FR72,Auvergne,Irrigable,3.2
2010,FR72,Auvergne,Irrigated,2.1
2010,FR81,Languedoc-Roussillon,Irrigable,8.9
2010,FR81,Languedoc-Roussillon,Irrigated,6.4
2010,FR82,Provence-Alpes-Côte d'Azur,Irrigable,16.3
2010,FR82,Provence-Alpes-Côte d'Azur,Irrigated,12
2010,FR83,Corse,Irrigable,7.9
2010,FR83,Corse,Irrigated,6.7
2010,FR91,Guadelupe,Irrigable,14.5
2010,FR91,Guadelupe,Irrigated,11.3
2010,FR92,Martinique,Irrigable,23.7
2010,FR92,Martinique,Irrigated,20.3
2010,FR93,Guyane,Irrigable,3.1
2010,FR93,Guyane,Irrigated,1.3
2010,FR94,La Réunion,Irrigable,21.8
2010,FR94,La Réunion,Irrigated,20.4
2010,FRA1,Guadelupe,Irrigable,: 
2010,FRA1,Guadelupe,Irrigated,: 
2010,FRA2,Martinique,Irrigable,: 
2010,FRA2,Martinique,Irrigated,: 
2010,FRA3,Guyane,Irrigable,: 
2010,FRA3,Guyane,Irrigated,: 
2010,FRA4,La Réunion,Irrigable,: 
2010,FRA4,La Réunion,Irrigated,: 
2010,HR,Croatia,Irrigable,1.7
2010,HR,Croatia,Irrigated,1.1
2010,HR03,Adriatica Croatia,Irrigable,3.9
2010,HR03,Adriatica Croatia,Irrigated,2.9
2010,HR04,Continental Croatia,Irrigable,1.3
2010,HR04,Continental Croatia,Irrigated,0.7
2010,HU,Hungary,Irrigable,5
2010,HU,Hungary,Irrigated,2.4
2010,HU10,Central Hungary,Irrigable,4.1
2010,HU10,Central Hungary,Irrigated,3.1
2010,HU21,Central Transdanubia,Irrigable,1.9
2010,HU21,Central Transdanubia,Irrigated,1
2010,HU22,Western Transdanubia,Irrigable,4
2010,HU22,Western Transdanubia,Irrigated,0.7
2010,HU23,Southern Transdanubia,Irrigable,1.2
2010,HU23,Southern Transdanubia,Irrigated,0.6
2010,HU31,Northern Hungary,Irrigable,1.1
2010,HU31,Northern Hungary,Irrigated,0.7
2010,HU32,Northern great plain,Irrigable,8.6
2010,HU32,Northern great plain,Irrigated,4.1
2010,HU33,Southern Great Plain,Irrigable,8.1
2010,HU33,Southern Great Plain,Irrigated,4.2
2010,IE,Ireland,Irrigable,0
2010,IE,Ireland,Irrigated,0
2010,IE01,"Border, Midland and Westland",Irrigable,0
2010,IE01,"Border, Midland and Westland",Irrigated,0
2010,IE02,Spouthern and Eastern Ireland,Irrigable,0
2010,IE02,Spouthern and Eastern Ireland,Irrigated,0
2010,IT,Italy,Irrigable,29.1
2010,IT,Italy,Irrigated,18.7
2010,ITC1,Piemonte,Irrigable,43.4
2010,ITC1,Piemonte,Irrigated,36
2010,ITC2,Valle d'Aosta,Irrigable,28.7
2010,ITC2,Valle d'Aosta,Irrigated,27.4
2010,ITC3,Liguria,Irrigable,18.9
2010,ITC3,Liguria,Irrigated,11.7
2010,ITC4,Lombardia,Irrigable,69.6
2010,ITC4,Lombardia,Irrigated,58.5
2010,ITD1,Trentino-Alto Adige,Irrigable,: 
2010,ITD1,Trentino-Alto Adige,Irrigated,: 
2010,ITD2,Trentino-Alto Adige,Irrigable,: 
2010,ITD2,Trentino-Alto Adige,Irrigated,: 
2010,ITD3,Veneto,Irrigable,: 
2010,ITD3,Veneto,Irrigated,: 
2010,ITD4,Friuli-Venezia Giulia,Irrigable,: 
2010,ITD4,Friuli-Venezia Giulia,Irrigated,: 
2010,ITD5,Emilia-Romagna,Irrigable,: 
2010,ITD5,Emilia-Romagna,Irrigated,: 
2010,ITE1,Toscana,Irrigable,: 
2010,ITE1,Toscana,Irrigated,: 
2010,ITE2,Umbria,Irrigable,: 
2010,ITE2,Umbria,Irrigated,: 
2010,ITE3,Marche,Irrigable,: 
2010,ITE3,Marche,Irrigated,: 
2010,ITE4,Lazio,Irrigable,: 
2010,ITE4,Lazio,Irrigated,: 
2010,ITF1,Abruzzo,Irrigable,11.7
2010,ITF1,Abruzzo,Irrigated,6.4
2010,ITF2,Molise,Irrigable,11.3
2010,ITF2,Molise,Irrigated,5.4
2010,ITF3,Campania,Irrigable,22.2
2010,ITF3,Campania,Irrigated,15.4
2010,ITF4,Puglia,Irrigable,29.1
2010,ITF4,Puglia,Irrigated,18.6
2010,ITF5,Basilicata,Irrigable,13.6
2010,ITF5,Basilicata,Irrigated,6.5
2010,ITF6,Calabria,Irrigable,19.2
2010,ITF6,Calabria,Irrigated,13.6
